RMS ch 1,RMS ch 2,RMS ch 3,RMS ch 4,WL ch 1,WL ch 2,WL ch 3,WL ch 4,VAR ch 1,VAR ch 2,VAR ch 3,VAR ch 4,IEMG ch 1,IEMG ch 2,IEMG ch 3,IEMG ch 4,MF ch 1,MF ch 2,MF ch 3,MF ch 4,PF ch 1,PF ch 2,PF ch 3,PF ch 4,labels
17403.38461680431,13444.875542952663,18679.5930008369,125082.06227891306,1261.4853683204356,984.8922927538088,731.7978692329124,3057.211056104026,301234127.442859,179160564.81788087,347249923.6346151,15644306886.205402,13527101.976944078,11264018.981128825,15129877.49717736,100462314.40548927,0.04849968705744625,0.06880042092338602,0.037480863457163366,0.03310349152105623,0.005714285714285714,0.007142857142857143,0.005,0.007857142857142858,0
9241.85561394559,7468.9125429387295,3572.45965458103,28378.19888943994,3359.1481442861923,2924.870052886606,865.9188930058901,1225.6898950119505,83900981.8860321,54267876.654023096,11132372.224333491,804077464.4842639,7812528.480447209,6087402.7895872565,3600601.199385211,22618081.479269072,0.12302768668328248,0.13396800687578767,0.09624255442273558,0.04278648467350382,0.10857142857142857,0.10857142857142857,0.005,0.007142857142857143,0
64654.43962330527,12420.473049708075,53607.00660094153,101929.61715468155,2157.317913285032,1163.411812061723,1421.7630164395769,2478.3875160987627,4177834920.0651646,152539333.2557965,2871454488.4047422,10386556519.793787,47574825.25535207,9367328.220880281,39180762.80545777,81542195.86940342,0.0318502915589403,0.06564146149796549,0.026456724056002492,0.028110650327700232,0.0064285714285714285,0.0064285714285714285,0.0064285714285714285,0.005714285714285714,0
19398.21143695602,8430.366085945623,14983.925986633583,49344.452884590966,2879.9886532599594,2423.7074997574036,1011.6335024188495,1832.1598400068585,374701729.4910677,69543744.47976848,222817420.1814801,2433466756.5592046,14931233.953083668,7399463.823875243,10868605.99889866,37654447.6301987,0.08017731764361787,0.11817837254083216,0.043831493768869405,0.036417135478716015,0.0064285714285714285,0.0064285714285714285,0.005714285714285714,0.0064285714285714285,0
5510.929065783247,4599.387513395061,2505.7717357702836,28686.657446268124,1490.5308421967352,1283.8189135709508,403.11739305683903,918.9778053142644,28716416.808126755,19474750.740207497,4667692.16237479,821079826.3449569,5140204.101824592,4270926.3451320855,2669790.728609355,20971436.791645363,0.104457926529158,0.11417857072097899,0.07596231300692541,0.0269735018339807,0.005714285714285714,0.005714285714285714,0.0064285714285714285,0.005714285714285714,0
33080.82550426526,12742.38064024469,25454.184274506035,46614.58606759768,2862.4855631263713,2369.2041012196464,1088.6751081026744,1587.2572173902074,1092813529.1155148,160881261.1288102,646237166.8115778,2171289658.3844934,20107028.149962205,10069779.207521064,16862633.59724314,32522741.36802552,0.06209255462846333,0.09584500236281787,0.0365470025347837,0.03344535896900199,0.0064285714285714285,0.005,0.005,0.005714285714285714,0
32459.5800685495,13801.587741753014,24533.329493786216,49702.067446821035,2335.1394701737704,1918.3774001684,870.9925522858974,1380.8696255554446,1051798510.6560655,188740539.61013263,600165971.2704604,2468553198.029169,20004258.868544567,9385546.107824849,17704288.41803348,38209351.6311634,0.057656441602629,0.08268946274930311,0.03463782555003668,0.028823211225463982,0.005714285714285714,0.0064285714285714285,0.005714285714285714,0.005,0
4357.9673805145585,3631.6212752996944,2894.620825760026,35421.68222162769,850.4780723459755,722.2556482462296,257.6674847961768,911.9927124635979,17421419.972660556,11610555.501948433,6749962.426704269,1253098519.5402257,3850995.870730281,3159202.870355499,2759575.785698513,26753810.077615827,0.10052001998713656,0.10036297720741431,0.06723701500800613,0.027092431493465036,0.005,0.005,0.007857142857142858,0.005,0
31641.381774777787,12807.126019501651,24648.79501802711,30537.476614616207,2921.0065883195743,2527.5698680637315,1098.841609229103,1239.8924688119537,999691206.6501733,162463681.70348915,606000994.0990329,930925674.9668889,22173735.498792984,9080702.452429429,16838965.305732314,20797644.196419355,0.07554874102718417,0.10877184214752715,0.04018434004317459,0.04118183813208091,0.0064285714285714285,0.007142857142857143,0.0064285714285714285,0.0064285714285714285,0
8532.683798212778,6700.721125064855,6746.141298283771,26632.99367663232,1023.6858155278145,893.7186733756722,405.8774668953141,850.715260757918,71118646.75392784,43196805.8877695,43887586.70811778,707240618.7253414,7520898.883009952,6069609.621181759,5215648.272992274,26202109.52326478,0.0817568478189837,0.08513317306478378,0.0511484924561069,0.0395927469653678,0.0064285714285714285,0.005,0.005714285714285714,0.005,0
2979.008593595836,2461.439231867759,1685.05514170541,3753.0870623071505,932.9510482625514,697.5273438040715,431.7513051033997,434.965680593562,7275668.0551606435,4434506.588270709,1227354.5935147107,12409316.84656841,2892329.9017032883,2459136.2385848626,1974021.9657624438,3539572.7203405155,0.11210627995178264,0.11101052116172191,0.1234685554130119,0.0742757576660264,0.04,0.04,0.005,0.007857142857142858,0
2670.301517136036,1838.5850838213028,1877.906229716792,4673.912690856196,763.0025349349743,405.74691363918,498.675121642416,518.7421237564575,5411744.243478998,1711108.3328237776,1840456.5887964156,20128565.734895363,2633865.2981534204,2096423.7692447216,2132981.6799858063,4571377.650263273,0.11248153262448592,0.10430040416385535,0.1224753236497068,0.0722309026161331,0.054285714285714284,0.054285714285714284,0.005,0.005,0
1987.9102231430932,8760.666379658644,8338.354673812753,32650.886871010876,583.9306840675608,615.505694228236,365.94686785625294,1046.6353924278067,2333790.4195904518,75274380.03949492,67741314.13275011,1064576193.2655843,2164692.7665621047,6638854.484384778,6466928.13664498,30524423.67989383,0.10896159698076421,0.05683540235568308,0.046437122069244004,0.0352144208296306,0.005,0.005714285714285714,0.005714285714285714,0.005,0
2644.43311119928,2006.6479813935669,2056.0432733888806,3068.4336483769794,906.9137735288352,413.5376357488236,686.5502242637405,525.9097561771041,5382913.842724121,2386927.6757401554,2618778.404967485,7768474.4153241515,2692044.478025841,2188078.8703644765,2294239.6719022733,3154390.4402455613,0.1197493342929091,0.0918644211926516,0.1334877340280392,0.08787454481821617,0.025,0.005714285714285714,0.005714285714285714,0.005,0
18155.353986775084,12829.481379278628,23833.308115617903,40702.506801421536,1524.9929592554352,925.4990166823063,1220.4888008570772,1907.1287924599364,328031203.89626163,163060130.60805738,566338727.3109217,1654693086.6425765,13319620.98426221,9141885.426356595,15847853.480772667,23218049.8015599,0.07065803832333417,0.05522827701395295,0.04701134535248182,0.04052786432280544,0.0064285714285714285,0.013571428571428571,0.0064285714285714285,0.009285714285714286,0
2352.60048169511,6481.933789367596,5957.035496447435,42101.96210612756,588.1768555675491,549.0746828654968,354.7512375996348,1146.6679784014268,3897451.284367694,40295134.31088866,33929966.37410341,1771237416.728383,2426748.3348907805,5797962.682676204,5450086.018310174,38714281.639361836,0.10200237386712595,0.06006636152179,0.05220715668886738,0.025976183710084835,0.005,0.005,0.005,0.005,0
24513.809268694054,11438.23033287933,28812.693107561176,58321.74134678649,1880.7580423622453,1159.312118593996,1416.0527044270143,2285.969163558651,599377321.0698153,129174420.889277,828642130.695462,3399335461.1692314,18326850.091075808,8076335.903222233,22323128.72272901,34943871.538861446,0.06348811291626401,0.06653415321841495,0.047555612240183315,0.03646071860848507,0.005714285714285714,0.005,0.005,0.007142857142857143,0
2447.5860590511775,10807.339782928508,10308.397746123383,36562.49021827189,702.6403073616572,760.1843052167017,394.69532532719273,984.8755460453793,4367125.380782334,115169500.46523246,104630205.0200962,1335171882.613335,2482916.6349257175,7194069.481045134,6660093.013022225,25236966.4649642,0.11247650954369652,0.05289471928550792,0.038910790614944804,0.03554069545036639,0.105,0.007142857142857143,0.007142857142857143,0.005714285714285714,0
2684.903868896247,2133.985159950094,1930.6782977871876,7315.469752548103,977.4639442398329,610.0578319385968,632.9256952462669,568.369154980189,5559020.185949047,2891537.745371043,2102002.9838521676,51844044.558890596,2660905.547547295,2217365.44992081,2153817.0628168746,6552831.688149923,0.13187286436202672,0.12153404511749812,0.13682826093333084,0.060294263730482134,0.055714285714285716,0.08428571428571428,0.03142857142857143,0.005,0
2517.863767088158,7504.796494869647,6507.425519643404,31712.18624871934,769.2193703705357,754.5302605771029,390.93732593227867,999.5027169010933,4723554.528408995,54707847.17106542,40707759.68102791,1004730790.18983,2576891.8469635486,5695901.287843766,4860916.146217426,26693481.330146473,0.10284444921316481,0.061025173111082125,0.04837165355391501,0.03229743070983917,0.005,0.0064285714285714285,0.0064285714285714285,0.005714285714285714,0
203670.9504075136,202685.3490825674,7586.591323870813,62959.29614879236,9974.306999574963,10067.15301904204,655.0104078627875,2147.5126287927483,41459849322.9138,41059003883.47404,55972765.05465458,3962709752.806345,180247273.42179814,180712750.02211484,5641433.095624481,40645219.16481049,0.03861267166865333,0.03895407905702857,0.05586739549663524,0.028860044515976273,0.007857142857142858,0.009285714285714286,0.0064285714285714285,0.007142857142857143,0
113855.55089585995,114621.26493259052,5722.434625419169,40962.834207004795,7026.079270868888,7014.084931431356,598.0938609807341,1396.9856549907383,12953783069.345871,13129048665.982307,30947994.07208743,1666719506.4569755,95769141.97314064,96733560.47233477,5092487.908896104,33140515.16855934,0.038630102453721935,0.038550525824769664,0.08179093994660697,0.0999624260941089,0.0064285714285714285,0.0064285714285714285,0.005714285714285714,0.005714285714285714,0
137363.27854009683,138037.6709633094,3117.0150855549505,14366.683429740038,4854.51975282052,4828.9961655356,355.42809455747897,793.0906192752915,18866790377.255413,19052545677.308353,8052173.952846257,204745177.59013006,95633763.1896767,95810451.0549742,2925303.0218503843,10172972.562182872,0.029972652342596773,0.02986868583132505,0.07747588583569705,0.0373191828831188,0.007142857142857143,0.007142857142857143,0.005,0.009285714285714286,0
189000.8718986582,190572.5440106552,2779.3220182504665,20187.35892714383,8711.29937529689,8724.719389964011,577.9471735183864,1132.4168006420725,35716180548.550354,36312704704.516556,6099075.7293904,405935734.11518687,154490037.97945353,155383292.71343604,2810181.60346667,14223415.7860878,0.027825796650865684,0.027576660879694487,0.09723426368577721,0.037856737406250354,0.007857142857142858,0.007857142857142858,0.0064285714285714285,0.007857142857142858,0
91243.84530040012,91653.82478180264,3837.8766854830137,11723.726965763539,6336.851287509695,6423.803293693417,604.668805140702,997.8458624193997,8325434307.751446,8400418274.924751,13095946.479808442,135707645.2691027,98490812.95554365,98962124.5110785,3282584.189021536,10958867.884101555,0.07080058167174667,0.0711515184144835,0.07743746263888261,0.06307719409673465,0.005,0.005,0.005,0.015,0
422681.4254823866,413883.8001574593,20837.65532494071,75191.18796082005,16147.914565647618,16080.956473580132,1390.5237886581265,2954.6439154463214,178659170608.7069,171298942074.3318,431796747.8314855,5629658006.456144,287236608.4752118,282857481.14998883,14664350.467676131,71893384.36486556,0.03232414459084619,0.032777657662459096,0.050875377346050556,0.06081601359900895,0.0064285714285714285,0.0064285714285714285,0.005,0.004285714285714286,0
61085.69555729609,61658.418787089155,3223.7983209871227,20421.35581365616,4065.8372536067245,4023.546345064909,492.9409092078101,819.2470264142361,3726089883.2365046,3796388713.4423995,8740976.10486368,415587593.2460082,48728594.90334792,49347312.1032178,3067291.8445767537,19461707.565764867,0.05751519287818193,0.05759745453642891,0.0787071454729088,0.048680747708637694,0.005,0.005,0.005,0.0064285714285714285,0
255266.59181245088,259551.6508301231,11089.926808160422,66531.09915049172,9012.683943943084,9106.775578726238,658.3421570188065,2111.9970340836535,65114799568.88216,67319636578.23211,121212384.21198362,4422634278.080095,185687458.1283012,189442513.67351937,8761355.745838283,56849221.17382129,0.03192790263150083,0.032117839135813404,0.050251183955444895,0.03416870817714738,0.0064285714285714285,0.0064285714285714285,0.007142857142857143,0.0064285714285714285,0
107609.10257705301,108815.15690263266,3722.297426062743,15114.752463794895,7312.774718639472,7341.034368052857,508.55432978847364,1031.6854532641041,11577648710.435844,11838640519.275267,12225184.086817544,226389781.56501645,86592889.6233316,87606067.96693072,3256551.2272845665,12392744.481592301,0.04664856796421848,0.04629168521171563,0.07502346461348394,0.04442681204975995,0.009285714285714286,0.009285714285714286,0.0064285714285714285,0.007857142857142858,0
151690.85580556322,152955.26972984,3634.081519381739,14184.20538009025,5826.545731715893,5809.695651423185,505.8595624400986,826.8704516461088,23006980490.281193,23392201774.015015,11549076.587128721,199465383.2938494,108924239.47217171,109368521.2857361,2973021.7447762988,11409579.573143117,0.04087651333856615,0.04098386798604754,0.07263388949101786,0.04553588233003075,0.008571428571428572,0.008571428571428572,0.005,0.008571428571428572,0
452533.33154156985,455285.674439631,6768.1982247108635,41862.858495378525,12205.213881711577,12214.021562740636,836.203260964382,1652.7753681440242,204785538804.38696,207284153485.229,44831303.6564413,1751225704.3808835,308860201.62512934,310630850.5022132,6764271.62041843,34926992.93459906,0.027577346569574068,0.027357564058364668,0.11139167152010301,0.03970954428578784,0.007857142857142858,0.007857142857142858,0.004285714285714286,0.005,0
113000.97648585608,13691.164263226477,103600.12475193723,46377.597147015804,3134.646282126975,1287.0022441977135,2457.859984205007,2269.426704541467,12768998471.407938,186015933.8053882,10732680345.123148,2149720786.512564,91296380.6323625,11322966.684040174,81969420.91517933,38486688.470925234,0.032020106052703216,0.06933195161444837,0.026614166730208468,0.037838056554448614,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005,0
20858.420661499917,5549.686190967168,20342.697796221655,13856.177487595964,1309.8191442088612,968.9614666127848,866.3207796585776,935.4856085007451,433392041.22651017,29153658.129129257,412151452.14359534,190588622.63793364,17678725.544359587,4138513.370661438,17091449.440847207,11489722.060369274,0.047414282543845554,0.079720924612857,0.03818649593699092,0.04285893515385888,0.005,0.04214285714285714,0.005,0.009285714285714286,0
2412.656573996106,2326.901690096081,1880.3302838003824,19185.872310479062,528.746026301543,415.4777508161554,248.7087564547956,537.6319512687866,4231037.301462776,3820217.9515221943,1902538.0028181092,366621720.1804823,2427856.1542826206,2382831.0130063454,2105884.7441709195,13893343.37356176,0.09267798269271033,0.08513528715569399,0.08127905500287927,0.024805505918778302,0.04357142857142857,0.007142857142857143,0.005,0.0064285714285714285,0
138566.10529750102,7173.1550946856905,137097.4448462078,40040.76143118863,4247.27016671299,1010.6329877828705,3964.2161384021383,1444.9671324877734,19197981895.15363,49810181.91940952,18793131491.038918,1601257886.821454,103447896.79559568,5096987.612371677,102736496.55015294,31709184.360351823,0.031900248228278916,0.08056915330825448,0.03070626497028795,0.033340211862572564,0.005,0.010714285714285714,0.005,0.011428571428571429,0
53611.488865515166,4897.118214580417,55052.40042074238,54336.68062991121,1842.6319138613835,890.2921159271489,1424.5070388887723,1499.8310255356582,2872400718.909502,22362327.52748497,3028956202.7335453,2950814924.6340003,36856023.742955506,3761014.8739736676,38247775.80303099,42877015.35678104,0.0360673640828942,0.08631471819381473,0.029288843019272044,0.026559191433032456,0.007142857142857143,0.005,0.007142857142857143,0.005714285714285714,0
45734.236442455505,4898.855442958321,47091.21694455583,53250.32856883513,1790.9592396916935,948.4170221350829,1313.1684811819582,1766.2820338226816,2090269061.8236458,22348497.81631051,2216243210.76901,2833914965.7601457,35652608.41095237,3989948.4707107977,36195869.216851786,41465373.236650124,0.0426588034351471,0.09054083674741491,0.02837533223294765,0.045386314665184065,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0
12109.641737632151,2866.2737072147265,10986.860486743255,21050.17011405532,780.4070713426781,596.9552432893393,395.5568792002748,668.5228124292847,145136063.35903624,6676322.411273342,119106684.14804745,442471542.15679044,9206371.704321757,2723840.60425993,8427251.810829258,19406433.30566021,0.04610583145070195,0.08156584306283923,0.03492228430087791,0.029286184884168367,0.005,0.0064285714285714285,0.005,0.005714285714285714,0
38960.64858629969,5274.391102198542,39715.424766484924,34326.96669958921,1891.661113807558,1091.7249866421232,1140.4550148958472,1145.768582835776,1516243869.9303124,26232856.58777603,1575573766.6879175,1176215727.194066,30148669.41577414,3902744.41666763,31236637.924737245,28092594.8419067,0.0490820163601883,0.10142080784464992,0.0327741966011284,0.03304811606570746,0.0064285714285714285,0.045714285714285714,0.0064285714285714285,0.005714285714285714,0
4388.954259916068,3004.5797775627034,3431.7282907920617,15156.910432701085,720.3718174896737,598.5405638385284,327.52987746433945,601.1040288412098,17701804.706548043,7429917.90088373,10175863.359207535,228148705.40056768,3858625.0394809926,2916151.386174084,3015139.119196728,12682749.97486901,0.08076403194179334,0.09044493392313048,0.06373362788633986,0.03727339021860269,0.005714285714285714,0.005714285714285714,0.012142857142857143,0.0064285714285714285,0
246620.1193556331,170649.98344048442,107380.49277603439,89819.93675426937,8000.2151363848825,5594.996953542762,5547.379223341433,4657.498407485639,60819933263.82666,29119362280.882305,11529377776.460032,8066335956.661833,146677708.9608057,95917911.37922846,68253042.93423642,68484596.68082479,0.047555937360628006,0.0402641646937523,0.06473692962881529,0.05379801742565994,0.007142857142857143,0.014285714285714285,0.0064285714285714285,0.005,0
60682.55774789732,56766.74418580509,8677.8265205581,3429.211591155656,1758.9838827035524,1759.605739705575,443.4901212936073,447.32171179028137,3680994863.422048,3219876420.6476674,74589015.90988652,10105415.999270158,48320475.656487636,46423066.79542271,8376235.492609144,3272502.493921841,0.03404947236255578,0.034328577976279716,0.04133265157558526,0.07846419911681435,0.005,0.005,0.007142857142857143,0.005,0
7371.192949609291,7380.984408638651,1890.7117868098767,1575.1631063130303,453.50344591209364,408.4567836889191,244.5188366973183,340.5799791719092,52678138.417911746,52759326.757299684,1999564.4407748792,857890.8462378441,6686808.130090777,6806415.770121164,2134569.4265964315,1901404.7596140904,0.0539241063707824,0.047764712571265446,0.07854887047516944,0.10562869764277112,0.005,0.005,0.01,0.04642857142857143,0
