RMS ch 1,RMS ch 2,RMS ch 3,RMS ch 4,WL ch 1,WL ch 2,WL ch 3,WL ch 4,VAR ch 1,VAR ch 2,VAR ch 3,VAR ch 4,IEMG ch 1,IEMG ch 2,IEMG ch 3,IEMG ch 4,MF ch 1,MF ch 2,MF ch 3,MF ch 4,PF ch 1,PF ch 2,PF ch 3,PF ch 4,labels
203670.9504075136,202685.3490825674,7586.591323870813,62959.29614879236,9974.306999574963,10067.15301904204,655.0104078627875,2147.5126287927483,41459849322.9138,41059003883.47404,55972765.05465458,3962709752.806345,180247273.42179814,180712750.02211484,5641433.095624481,40645219.16481049,0.03861267166865333,0.03895407905702857,0.05586739549663524,0.028860044515976273,0.007857142857142858,0.009285714285714286,0.0064285714285714285,0.007142857142857143,0
113855.55089585995,114621.26493259052,5722.434625419169,40962.834207004795,7026.079270868888,7014.084931431356,598.0938609807341,1396.9856549907383,12953783069.345871,13129048665.982307,30947994.07208743,1666719506.4569755,95769141.97314064,96733560.47233477,5092487.908896104,33140515.16855934,0.038630102453721935,0.038550525824769664,0.08179093994660697,0.0999624260941089,0.0064285714285714285,0.0064285714285714285,0.005714285714285714,0.005714285714285714,0
137363.27854009683,138037.6709633094,3117.0150855549505,14366.683429740038,4854.51975282052,4828.9961655356,355.42809455747897,793.0906192752915,18866790377.255413,19052545677.308353,8052173.952846257,204745177.59013006,95633763.1896767,95810451.0549742,2925303.0218503843,10172972.562182872,0.029972652342596773,0.02986868583132505,0.07747588583569705,0.0373191828831188,0.007142857142857143,0.007142857142857143,0.005,0.009285714285714286,0
189000.8718986582,190572.5440106552,2779.3220182504665,20187.35892714383,8711.29937529689,8724.719389964011,577.9471735183864,1132.4168006420725,35716180548.550354,36312704704.516556,6099075.7293904,405935734.11518687,154490037.97945353,155383292.71343604,2810181.60346667,14223415.7860878,0.027825796650865684,0.027576660879694487,0.09723426368577721,0.037856737406250354,0.007857142857142858,0.007857142857142858,0.0064285714285714285,0.007857142857142858,0
91243.84530040012,91653.82478180264,3837.8766854830137,11723.726965763539,6336.851287509695,6423.803293693417,604.668805140702,997.8458624193997,8325434307.751446,8400418274.924751,13095946.479808442,135707645.2691027,98490812.95554365,98962124.5110785,3282584.189021536,10958867.884101555,0.07080058167174667,0.0711515184144835,0.07743746263888261,0.06307719409673465,0.005,0.005,0.005,0.015,0
422681.4254823866,413883.8001574593,20837.65532494071,75191.18796082005,16147.914565647618,16080.956473580132,1390.5237886581265,2954.6439154463214,178659170608.7069,171298942074.3318,431796747.8314855,5629658006.456144,287236608.4752118,282857481.14998883,14664350.467676131,71893384.36486556,0.03232414459084619,0.032777657662459096,0.050875377346050556,0.06081601359900895,0.0064285714285714285,0.0064285714285714285,0.005,0.004285714285714286,0
61085.69555729609,61658.418787089155,3223.7983209871227,20421.35581365616,4065.8372536067245,4023.546345064909,492.9409092078101,819.2470264142361,3726089883.2365046,3796388713.4423995,8740976.10486368,415587593.2460082,48728594.90334792,49347312.1032178,3067291.8445767537,19461707.565764867,0.05751519287818193,0.05759745453642891,0.0787071454729088,0.048680747708637694,0.005,0.005,0.005,0.0064285714285714285,0
255266.59181245088,259551.6508301231,11089.926808160422,66531.09915049172,9012.683943943084,9106.775578726238,658.3421570188065,2111.9970340836535,65114799568.88216,67319636578.23211,121212384.21198362,4422634278.080095,185687458.1283012,189442513.67351937,8761355.745838283,56849221.17382129,0.03192790263150083,0.032117839135813404,0.050251183955444895,0.03416870817714738,0.0064285714285714285,0.0064285714285714285,0.007142857142857143,0.0064285714285714285,0
107609.10257705301,108815.15690263266,3722.297426062743,15114.752463794895,7312.774718639472,7341.034368052857,508.55432978847364,1031.6854532641041,11577648710.435844,11838640519.275267,12225184.086817544,226389781.56501645,86592889.6233316,87606067.96693072,3256551.2272845665,12392744.481592301,0.04664856796421848,0.04629168521171563,0.07502346461348394,0.04442681204975995,0.009285714285714286,0.009285714285714286,0.0064285714285714285,0.007857142857142858,0
151690.85580556322,152955.26972984,3634.081519381739,14184.20538009025,5826.545731715893,5809.695651423185,505.8595624400986,826.8704516461088,23006980490.281193,23392201774.015015,11549076.587128721,199465383.2938494,108924239.47217171,109368521.2857361,2973021.7447762988,11409579.573143117,0.04087651333856615,0.04098386798604754,0.07263388949101786,0.04553588233003075,0.008571428571428572,0.008571428571428572,0.005,0.008571428571428572,0
