RMS ch 1,RMS ch 2,RMS ch 3,RMS ch 4,WL ch 1,WL ch 2,WL ch 3,WL ch 4,VAR ch 1,VAR ch 2,VAR ch 3,VAR ch 4,IEMG ch 1,IEMG ch 2,IEMG ch 3,IEMG ch 4,MF ch 1,MF ch 2,MF ch 3,MF ch 4,PF ch 1,PF ch 2,PF ch 3,PF ch 4,labels
7522.708518533856,3652.1588785916297,4988.831992070903,3557.7305110211964,2137.5733708751013,1020.1762484114881,1321.1669012329926,886.6992378400295,54960016.595070735,11771136.81408927,23269595.220111504,11082920.879552284,6535288.566867907,3594170.3926267116,4594120.446749479,3531384.482728769,0.10354506240184763,0.1032507641025557,0.09731248594074371,0.09588529161323286,0.08571428571428572,0.0035714285714285713,0.08571428571428572,0.0035714285714285713,0
10122.683941100906,4686.310522968949,6076.596634974077,3756.3848474135443,2809.206737705427,1400.4981557868753,1673.6716905059761,1061.8393343445273,100736973.48606275,20277968.73964605,35238879.01663928,12407479.767417608,8270679.677105116,4305699.787874011,5162313.908109445,3423805.6177588194,0.0999666862145882,0.10326053904117277,0.0985814591674516,0.09652119373757626,0.03428571428571429,0.03428571428571429,0.06571428571428571,0.005,0
9906.265863873237,6774.686660650995,5216.242182037293,6481.611070701182,2888.3341329326327,2099.24697161914,1659.9737074261013,1779.6961472926955,96469668.78439409,44254051.81762064,25546317.290809974,40344705.46437895,8812848.351658689,6091575.540677554,4751821.16072015,5833528.074402417,0.09986827260704524,0.10402540934653777,0.1012417765837617,0.09475499675639915,0.016428571428571428,0.016428571428571428,0.07142857142857142,0.015714285714285715,0
9201.675162139696,4540.304904011852,5406.911885571484,3655.8700729239104,2309.9621664567726,1321.5714078802077,1439.284858876206,942.6914960634676,83105042.21174486,19051222.355219774,27592881.676760957,11792286.320158865,7106868.459898468,4026622.5552746,4654696.798328832,3386241.320618532,0.10766381299967996,0.11038196790194697,0.10523944405373947,0.10081752799317711,0.047142857142857146,0.047142857142857146,0.047142857142857146,0.075,0
9329.418838089114,4521.727108775291,5273.086272057463,3487.518159581522,2782.077837148072,1415.7219658373642,1536.0259846051683,987.3661205670904,85428720.4374941,18818501.951079648,26185029.487115327,10523378.17750463,7902832.629997554,4273080.280446831,4772324.716090378,3404062.67714212,0.10828624398533239,0.11476593869569444,0.10375117589870325,0.10782000099699346,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07928571428571428,0
9942.062718972766,4782.603719469578,5757.320332928139,3623.289266258075,2999.6022142284737,1536.6995371927726,1661.3751650824124,987.1408607062818,97152718.52383621,21181768.21369872,31506240.392210834,11460813.916564172,8535050.694678534,4498672.372760794,5127237.559329892,3342015.1539008087,0.1072276761510812,0.10889562168689766,0.10597543700873864,0.10274505493489172,0.08214285714285714,0.07285714285714286,0.06857142857142857,0.005,0
7790.2312325277935,6116.890577107838,3783.0537389608785,4588.11056262792,2280.589729051156,1903.0688023166733,1175.555154557664,1283.8818763002434,58976537.68358918,35752876.90422209,12626135.088688001,19360828.037541308,6755517.625764555,5239442.287908531,3648226.248502159,4259575.647763739,0.10125063462141282,0.10963479247293054,0.10688474668488307,0.09345455539430395,0.04428571428571428,0.04428571428571428,0.09071428571428572,0.04428571428571428,0
7177.451165301772,5799.33562315299,4201.2990364975185,5368.417234336075,2473.0800023033366,2153.6505129554703,1495.51333126239,1645.4077761436627,49856116.84220128,31940237.25352636,16043257.507478414,27160268.027262572,6600182.435360045,5301768.541025622,4153115.151542776,4971605.020993249,0.10825445996000804,0.11453976473964962,0.1085856496332447,0.09488956963264047,0.01,0.07928571428571428,0.075,0.08,0
9535.341429025735,5906.0768326309,5230.954498461776,5006.730738829318,2757.6385984871795,1573.0370787960633,1468.2236283523584,1037.998108420192,89174532.94791646,33247487.10427935,25610327.52192886,23348972.62552406,7947125.773687462,4694257.140005069,4642131.533101324,3896993.140191806,0.10151474380772692,0.10706061581422031,0.0978367973683256,0.09283883553918455,0.055714285714285716,0.03571428571428571,0.055714285714285716,0.03571428571428571,0
26017.598189969027,22060.24795376195,18292.288937226243,18973.358329884188,10773.12785747523,9580.706087357104,6864.249075393067,6379.3001867630355,675264620.2700741,485003588.85661405,332969263.548156,358381615.22229433,20959668.590400882,18107845.653203465,14703499.451675203,15447738.61669884,0.13630076093309565,0.14312748171988793,0.12379795369928256,0.1158771623886722,0.09571428571428571,0.06285714285714286,0.10857142857142857,0.10857142857142857,0
